Product Name,URL,Price(Rs.),Rating(Out of 5 stars),Number of Reviews
"Genie Camellia School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls",https://www.amazon.in/Genie-Ltrs-School-Backpack-CAMELLIA17SBPIN/dp/B07QHMKHWH/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-132,701.,4.2,2866
Lavie Women's Malnov Tote Bag | Ladies Purse Handbag,https://www.amazon.in/Lavie-Malgana-Womens-Tote-Black/dp/B07PKHC72N/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-133,"1,013.",4.1,4826
ADISA Women's Sling Bag,https://www.amazon.in/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-134,575,4.0,2561
Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover,https://www.amazon.in/Half-Moon-Travelling-Rucksack-Compartment/dp/B09WDBPVFW/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-135,979,4.0,274
"Storite PU Leather 14 inch Laptop Messenger Organizer Bag/Shoulder Sling Office Bag for Men & Women – (37x 27x7 cm,Light Brown)",https://www.amazon.in/Storite-Leather-Laptop-Bag-inch/dp/B081GQJLD2/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-136,999,4.0,1533
Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-137,498,4.3,12103
NIVIA String Bag/Drawstring Bag/Sports Bag Boys/Polyester String Bag/Kit Bags/Drawstring Sports Bag/Dori Backpack/Gym Bag/String Bag Men Waterproof/Drawstring Backpack (Sky Blue),https://www.amazon.in/Nivia-5177SB-Polyester-String-Blue/dp/B071XMLFTL/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-138,193,4.2,444
"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQ1MTU0NjcwMzk4MjYyOjE2NzUzODA5MzA6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380930%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,,
"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Black)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQ1MTU0NjcwMzk4MjYyOjE2NzUzODA5MzA6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380930%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,699,,
Half Moon 35 L Casual Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (Airport Blue),https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09B68N8LT/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-141,699,3.8,185
DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-142,299,3.8,2236
"Good Friends Blowzy Bags Laptop Messenger Bags for Men, Laptop Bags for Womens, Office Bags for Man, Laptop Briefcase, 15.6 inch Laptop Bag (Tan)",https://www.amazon.in/GOOD-FRIENDS-Blowzy-Messenger-Briefcase/dp/B088LG4CYY/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-143,599,3.8,32
AUXTER Red Polyester Avenger Captain America Shield school Bag casual Backpack Daypack,https://www.amazon.in/Polyester-Avengers-Captain-America-Backpack/dp/B01M7R5KMW/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-144,529,4.4,3276
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",https://www.amazon.in/COSMUS-Multipurpose-Backpack-Bag-compartment/dp/B078JVT384/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-145,"1,196",4.2,2166
American Tourister Polyester Soft 29 cms Travel Duffle(FA0 (0) 09 001_Black),https://www.amazon.in/Kamiliant-American-Tourister-BRIO-52CM/dp/B0849FBKPM/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-146,"1,099",4.0,130
"WILD MODA Women's Shoulder Bag, Set of 1",https://www.amazon.in/WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-147,849,4.3,3316
ZIPLINE Office Laptop Synthetic Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments,https://www.amazon.in/Zipline-Synthetic-Executive-Briefcase-compartments/dp/B0BL3G2JKV/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1675380930&sprefix=ba%2Caps%2C283&sr=8-148,"1,599",4.3,14
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQ1MTU0NjcwMzk4MjYyOjE2NzUzODA5MzA6c3BfYnRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_149_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380930%26sprefix%3Dba%252Caps%252C283%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
Justify 55L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQ1MTU0NjcwMzk4MjYyOjE2NzUzODA5MzA6c3BfYnRmOjIwMTA4NzQ4ODI1Njk4OjowOjo&url=%2FJustify-Backpack-Compartments-Polyester-Waterproof%2Fdp%2FB0BRGCG7N5%2Fref%3Dsr_1_150_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380930%26sprefix%3Dba%252Caps%252C283%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,799",,
,,,,
Anti Theft Faux Leather,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTIwOTgwMjAwMDgyNDIwOjE2NzUzODA5MzI6c3BfYXRmX25leHQ6MjAxMDc1NjE2NjcxOTg6OjA6Og&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380932%26sprefix%3Dba%252Caps%252C283%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,499,3.9,51
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTIwOTgwMjAwMDgyNDIwOjE2NzUzODA5MzI6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380932%26sprefix%3Dba%252Caps%252C283%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
ADISA Women's Sling Bag,https://www.amazon.in/ADISA-SL5013-black-women-girls/dp/B07DVM41CW/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-147,495,4.0,2083
Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-148,512,4.1,4860
"House of Quirk Electronics Accessories Organizer Bag, Universal Carry Travel Gadget Bag for Cables, Plug and More, Perfect Size Fits for Pad Phone Charger Hard Disk - Dark Blue",https://www.amazon.in/House-Quirk-Electronics-Accessories-Organizer/dp/B07MMGBD1J/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-149,499,4.3,6468
Dein Kleider Nylon Sling Cross Body Utility Travel Office Business Messenger one Side Shoulder Bag for Men and Women,https://www.amazon.in/Kleider-Utility-Business-Messenger-Shoulder/dp/B09RQNP9KT/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-150,349,4.1,431
Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-151,"1,299",4.1,903
Lavie Women's Malnov Tote Bag | Ladies Purse Handbag,https://www.amazon.in/Lavie-Malgana-Womens-Tote-Black/dp/B07PKHC72N/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-152,"1,013.",4.1,4826
TULMAN Canvas Travel Sling Bag Cross Body One side Shoulder College Bag for Men & Women - 30 x 13 x 26 CM - Olive Green,https://www.amazon.in/TULMAN-Stylish-Messenger-Shoulder-Bag/dp/B07Q74QLHT/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-153,799,4.1,366
ADISA Women's Sling Bag,https://www.amazon.in/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-154,575,4.0,2561
"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTIwOTgwMjAwMDgyNDIwOjE2NzUzODA5MzI6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_155_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380932%26sprefix%3Dba%252Caps%252C283%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,,
NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTIwOTgwMjAwMDgyNDIwOjE2NzUzODA5MzI6c3BfbXRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_156_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380932%26sprefix%3Dba%252Caps%252C283%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,599,3.7,33
Gear Campus1 22L Water Resistant School Bag/ College Bag/ Backpack For Men/Women-Black Royalblue,https://www.amazon.in/Gear-Black-Casual-Backpack-BKPCMPUS10110/dp/B00Z9427SK/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-157,649,4.3,3831
"SIDRUM D2 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Grey)",https://www.amazon.in/SIDRUM-D2-Adjustable-Compatible-Mirrorless/dp/B09KH6CN1M/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-158,664,4.4,159
Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-159,949,4.4,3583
"AirCase Office Messenger Sling Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women",https://www.amazon.in/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07X6DV3VM/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-160,949,4.0,572
"Veneer Laptop Bag 15.6 Inch, Business Briefcase for Men Women, 15inch Water Resistant Messenger Shoulder Bag with Strap, Durable Office Bag, for Computer/Notebook/MacBook",https://www.amazon.in/Veneer-Business-Briefcase-Resistant-Messenger/dp/B08Z619V6Z/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-161,"1,055",4.2,2883
Gear Clubsport 25 Ltrs Faux-Leather Water Resistant Travel Duffle Bag/Gym Bag for Men/Women - Black Red,https://www.amazon.in/Gear-Clubsport-Faux-Leather-Black-Red-DUFCLBSRT0109/dp/B097KCLVCP/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-162,699,4.2,222
Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-163,498,4.3,12103
wooum Water Resisitance Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Blue,https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1675380932&sprefix=ba%2Caps%2C283&sr=8-164,328.,4.0,575
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTIwOTgwMjAwMDgyNDIwOjE2NzUzODA5MzI6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_165_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380932%26sprefix%3Dba%252Caps%252C283%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,196",4.2,2166
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTIwOTgwMjAwMDgyNDIwOjE2NzUzODA5MzI6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_166_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380932%26sprefix%3Dba%252Caps%252C283%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,798,3.5,10
,,,,
Anti Theft Faux Leather,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMwMTQzOTcwNTQ2NDg1OjE2NzUzODA5MzM6c3BfYXRmX25leHQ6MjAxMDc1NjE2NjcxOTg6OjA6Og&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380933%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,499,3.9,51
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMwMTQzOTcwNTQ2NDg1OjE2NzUzODA5MzM6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380933%26sprefix%3Dba%252Caps%252C283%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
"AirCase Sleeve Messenger Bag with Handle & Detachable Shoulder Strap |for Upto 14"" Laptop/ MacBook | 3-in-1 use | 3 Zippered Spacious Pockets | Durable Nylon Padded Fabric, for Men & Women (Black)",https://www.amazon.in/AirCase-C17-Laptop-Sleeve-Handle/dp/B07FJV79CX/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-163,849,4.2,2787
Gear Clubsport 25 Ltrs Faux-Leather Water Resistant Travel Duffle Bag/Gym Bag for Men/Women - Black Red,https://www.amazon.in/Gear-Clubsport-Faux-Leather-Black-Red-DUFCLBSRT0109/dp/B097KCLVCP/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-164,699,4.2,222
"AirCase C26 13.3 Inch/14 Inch Messenger Laptop Bag with Shoulder Strap, Water resistant, Handle and 2 Multi Utility Compartments (Black)",https://www.amazon.in/AirCase-Messenger-13-Inch-14-Inch-MacBook/dp/B07WS6HTHY/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-165,949,4.1,2565
wooum Water Resisitance Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Blue,https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-166,328.,4.0,575
DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-167,299,3.8,2236
"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)",https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-168,"1,499",4.4,1567
AUXTER Red Polyester Avenger Captain America Shield school Bag casual Backpack Daypack,https://www.amazon.in/Polyester-Avengers-Captain-America-Backpack/dp/B01M7R5KMW/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-169,529,4.4,3276
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",https://www.amazon.in/COSMUS-Multipurpose-Backpack-Bag-compartment/dp/B078JVT384/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-170,"1,196",4.2,2166
"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMwMTQzOTcwNTQ2NDg1OjE2NzUzODA5MzM6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_171_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380933%26sprefix%3Dba%252Caps%252C283%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,,
"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Black)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMwMTQzOTcwNTQ2NDg1OjE2NzUzODA5MzM6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_172_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380933%26sprefix%3Dba%252Caps%252C283%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,699,,
ZIPLINE Office Laptop Synthetic Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments,https://www.amazon.in/Zipline-Synthetic-Executive-Briefcase-compartments/dp/B0BL3G2JKV/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-173,"1,599",4.3,14
Nivia 5177RD Polyester String Bag (Red),https://www.amazon.in/Nivia-5177RD-Polyester-String-Bag/dp/B07NNJKQQY/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-174,193,4.0,250
Skybags Unisex Grey Jacqard 34L Laptop Bags,https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-175,"1,320",4.4,12
"Trajectory Sigma Brown Elegant Vegan Leather Crossbody Messenger Office Bag for upto 15.6 Inch Laptop , MacBook , Notebook with Multiple Compartment Shoulder & Handbag for Men & Women with 2 Years Warranty",https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-176,"1,399",4.2,338
Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07PLKV6D1/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-177,498,4.3,12103
"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-178,689,3.9,2690
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),https://www.amazon.in/DZert-Panda-School-Backpacks-Cartoon/dp/B07Y2BFJ1B/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-179,239,3.7,10953
StarX Nylon 15 Cms Gym Bag(Orange Bag_Orange),https://www.amazon.in/StarX-Compact-Nylon-Mesh-Medium-Orange/dp/B01NBTOX54/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1675380933&sprefix=ba%2Caps%2C283&sr=8-180,237,3.7,134
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMwMTQzOTcwNTQ2NDg1OjE2NzUzODA5MzM6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_181_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380933%26sprefix%3Dba%252Caps%252C283%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,196",4.2,2166
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMwMTQzOTcwNTQ2NDg1OjE2NzUzODA5MzM6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_182_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380933%26sprefix%3Dba%252Caps%252C283%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,798,3.5,10
,,,,
